timestamp,original_power,smoothed,constrained_smooth_24hrs
2017-01-04T01:15:00+00:00,16.61544,98.53092135,125.0839344
2017-01-04T01:30:00+00:00,16.506983,98.53092135,125.0839344
2017-01-04T01:45:00+00:00,16.203359,98.53092135,125.0839344
2017-01-04T02:00:00+00:00,15.662492,98.53092135,125.0839344
2017-01-04T02:15:00+00:00,16.378183,98.53092135,125.0839344
2017-01-04T02:30:00+00:00,16.294487,98.53092135,125.0839344
2017-01-04T02:45:00+00:00,16.163804,98.53092135,125.0839344
2017-01-04T03:00:00+00:00,15.588085,98.53092135,125.0839344
2017-01-04T03:15:00+00:00,16.219517,98.53092135,125.0839344
2017-01-04T03:30:00+00:00,16.224464,98.53092135,125.0839344
2017-01-04T03:45:00+00:00,16.214276,98.53092135,125.0839344
2017-01-04T04:00:00+00:00,15.461245,98.53092135,125.0839344
2017-01-04T04:15:00+00:00,15.786188,98.53092135,125.0839344
2017-01-04T04:30:00+00:00,16.131998,98.53092135,125.0839344
2017-01-04T04:45:00+00:00,16.143357,98.53092135,125.0839344
2017-01-04T05:00:00+00:00,16.211974,98.53092135,125.0839344
2017-01-04T05:15:00+00:00,15.409451,98.53092135,125.0839344
2017-01-04T05:30:00+00:00,16.194994,98.53092135,125.0839344
2017-01-04T05:45:00+00:00,16.353488,98.53092135,125.0839344
2017-01-04T06:00:00+00:00,19.874121,98.53092135,125.0839344
2017-01-04T06:15:00+00:00,43.445306,98.53092135,125.0839344
2017-01-04T06:30:00+00:00,65.148024,98.53092135,125.0839344
2017-01-04T06:45:00+00:00,67.946188,98.53092135,125.0839344
2017-01-04T07:00:00+00:00,78.938906,98.53092135,125.0839344
2017-01-04T07:15:00+00:00,187.725674,98.53092135,125.0839344
2017-01-04T07:30:00+00:00,184.329948,98.53092135,125.0839344
2017-01-04T07:45:00+00:00,114.791279,98.53092135,125.0839344
2017-01-04T08:00:00+00:00,197.221657,98.53092135,125.0839344
2017-01-04T08:15:00+00:00,386.300224,98.53092135,125.0839344
2017-01-04T08:30:00+00:00,204.759964,98.53092135,125.0839344
2017-01-04T08:45:00+00:00,198.458858,98.53092135,125.0839344
2017-01-04T09:00:00+00:00,210.680519,98.53092135,125.0839344
2017-01-04T09:15:00+00:00,385.716362,98.53092135,125.0839344
2017-01-04T09:30:00+00:00,338.184639,98.53092135,125.0839344
2017-01-04T09:45:00+00:00,90.293707,98.53092135,125.0839344
